date,load_mw,renewable_total_mw,shortfall_mw,surplus_mw,battery_charge_mw,battery_discharge_mw,battery_soc_mwh,battery_soc_pct,unmet_demand_mw,net_shortfall_pct
2015-06-27,46813.208333333336,11636.333333333332,35176.875,-35176.875,0.0,2000.0,2000.0,20.0,33176.875,70.8707567397734
2015-06-28,42364.0,10397.708333333334,31966.291666666664,-31966.291666666664,0.0,2000.0,2000.0,20.0,29966.291666666664,70.73527444685739
2015-06-29,55131.958333333336,9776.708333333332,45355.25,-45355.25,0.0,2000.0,2000.0,20.0,43355.25,78.63905312027885
2015-06-30,55858.5,10633.625,45224.875,-45224.875,0.0,2000.0,2000.0,20.0,43224.875,77.38280655585095
2015-07-01,57695.41666666666,15693.958333333334,42001.45833333333,-42001.45833333333,0.0,2000.0,2000.0,20.0,40001.45833333333,69.33212487993703
2015-07-02,59073.333333333336,17989.625,41083.708333333336,-41083.708333333336,0.0,2000.0,2000.0,20.0,39083.708333333336,66.16133901365534
2015-07-03,57886.75,10879.041666666666,47007.708333333336,-47007.708333333336,0.0,2000.0,2000.0,20.0,45007.708333333336,77.75131326829255
2015-07-04,48894.79166666666,11631.375,37263.41666666666,-37263.41666666666,0.0,2000.0,2000.0,20.0,35263.41666666666,72.1210081169177
2015-07-05,45020.16666666666,11338.25,33681.916666666664,-33681.916666666664,0.0,2000.0,2000.0,20.0,31681.916666666664,70.37272185428013
2015-07-06,57507.66666666666,15164.541666666666,42343.125,-42343.125,0.0,2000.0,2000.0,20.0,40343.125,70.15260284136029
2015-07-07,58576.0,12704.333333333332,45871.66666666667,-45871.66666666667,0.0,2000.0,2000.0,20.0,43871.66666666667,74.8969999089502
2015-07-08,58222.04166666666,22754.166666666668,35467.875,-35467.875,0.0,2000.0,2000.0,20.0,33467.875,57.48316967586017
2015-07-09,57170.625,23183.958333333336,33986.666666666664,-33986.666666666664,0.0,2000.0,2000.0,20.0,31986.666666666664,55.949478716852695
2015-07-10,55307.125,17447.958333333332,37859.16666666667,-37859.16666666667,0.0,2000.0,2000.0,20.0,35859.16666666667,64.83643231621002
2015-07-11,46766.958333333336,10165.458333333334,36601.5,-36601.5,0.0,2000.0,2000.0,20.0,34601.5,73.98706529806033
2015-07-12,43595.083333333336,10742.125,32852.958333333336,-32852.958333333336,0.0,2000.0,2000.0,20.0,30852.958333333336,70.771646649756
2015-07-13,56238.29166666666,7843.916666666667,48394.375,-48394.375,0.0,2000.0,2000.0,20.0,46394.375,82.496060291068
2015-07-14,57481.5,9354.875,48126.625,-48126.625,0.0,2000.0,2000.0,20.0,46126.625,80.2460356810452
